Wavelength(nm),5(6)-Carboxyrhodamine Abs,5(6)-Carboxyrhodamine Em,5-ROX Cadaverine Abs,5-ROX Cadaverine Em,10-Acetyl-37-dihydroxyphenoxazin Abs,10-Acetyl-37-dihydroxyphenoxazin Em,7-AAD Abs,7-AAD Em,AccuClear Abs,AccuClear Em,AccuGreen HS Abs,AccuGreen HS Em,AccuOrange Abs,AccuOrange Em,APC (allophycocyanin) Abs,APC (allophycocyanin) Em,APC-Astral813 Abs,APC-Astral813 Em,BactoView Dead 500/515 Abs,BactoView Dead 500/515 Em,BactoView Dead 560/570 Abs,BactoView Dead 560/570 Em,BactoView Dead 570/585 Abs,BactoView Dead 570/585 Em,BactoView Dead 600/615 Abs,BactoView Dead 600/615 Em,BactoView Dead 655/670 Abs,BactoView Dead 655/670 Em,BactoView Dead 690/710 Abs,BactoView Dead 690/710 Em,BactoView Dead 760/780 Abs,BactoView Dead 760/780 Em,BactoView Live Green Abs,BactoView Live Green Em,BactoView Live Red Abs,BactoView Live Red Em,Calcein Abs,Calcein Em,CellBrite Blue Abs,CellBrite Blue Em,CellBrite Fix 488 Abs,CellBrite Fix 488 Em,CellBrite Fix 555 Abs,CellBrite Fix 555 Em,CellBrite Fix 640 Abs,CellBrite Fix 640 Em,CellBrite Green Abs,CellBrite Green Em,CellBrite NIR 680 Abs,CellBrite NIR 680 Em,CellBrite NIR 750 Abs,CellBrite NIR 750 Em,CellBrite NIR 770 Abs,CellBrite NIR 770 Em,CellBrite NIR 790 Abs,CellBrite NIR 790 Em,CellBrite Orange Abs,CellBrite Orange Em,CellBrite Red Abs,CellBrite Red Em,CellBrite Steady 405 Abs,CellBrite Steady 405 Em,CellBrite Steady 488 Abs,CellBrite Steady 488 Em,CellBrite Steady 550 Abs,CellBrite Steady 550 Em,CellBrite Steady 650 Abs,CellBrite Steady 650 Em,CellBrite Steady 685 Abs,CellBrite Steady 685 Em,CF350 Abs,CF350 Em,CF405L Abs,CF405L Em,CF405M Abs,CF405M Em,CF405S Abs,CF405S Em,CF410 Abs,CF410 Em,CF430 Abs,CF430 Em,CF440 Abs,CF440 Em,CF450 Abs,CF450 Em,CF488A Abs,CF488A Em,CF500 Abs,CF500 Em,CF503R Abs,CF503R Em,CF505 Abs,CF505 Em,CF514 Abs,CF514 Em,CF532 Abs,CF532 Em,CF535ST Abs,CF535ST Em,CF540 Abs,CF540 Em,CF543 Abs,CF543 Em,CF550R Abs,CF550R Em,CF555 Abs,CF555 Em,CF568 Abs,CF568 Em,CF570 Abs,CF570 Em,CF575 Abs,CF575 Em,CF583 Abs,CF583 Em,CF583R Abs,CF583R Em,CF594 Abs,CF594 Em,CF594ST Abs,CF594ST Em,CF597R Abs,CF597R Em,CF620R Abs,CF620R Em,CF633 Abs,CF633 Em,CF640R Abs,CF640R Em,CF647 Abs,CF647 Em,CF647Plus Abs,CF647Plus Em,CF650 Abs,CF650 Em,CF660C Abs,CF660C Em,CF660R Abs,CF660R Em,CF680 Abs,CF680 Em,CF680R Abs,CF680R Em,CF680T Abs,CF680T Em,CF700 Abs,CF700 Em,CF750 Abs,CF750 Em,CF754 Tyramide Abs,CF754 Tyramide Em,CF770 Abs,CF770 Em,CF770T Abs,CF770T Em,CF790 Abs,CF790 Em,CF800 Abs,CF800 Em,CF820 Abs,CF820 Em,CF850 Abs,CF850 Em,CF870 Abs,CF870 Em,CFP Abs,CFP Em,CFQ520 Abs,CFQ520 Em,Cy3 Abs,Cy3 Em,Cy5 Abs,Cy5 Em,Cyanine 555 Abs,Cyanine 555 Em,Cyanine 647 Abs,Cyanine 647 Em,Cyanine 680 Abs,Cyanine 680 Em,Cyanine 750 Abs,Cyanine 750 Em,DAPI Abs,DAPI Em,DiD Abs,DiD Em,DiI Abs,DiI Em,DiO Abs,DiO Em,DiR Abs,DiR Em,DMAO Abs,DMAO Em,EGFP (GFP) Abs,EGFP (GFP) Em,Ethidium Bromide Abs,Ethidium Bromide Em,Ethidium Homodimer I Abs,Ethidium Homodimer I Em,Ethidium Homodimer III Abs,Ethidium Homodimer III Em,EvaGreen Abs,EvaGreen Em,EvaGreen Plus Abs,EvaGreen Plus Em,EvaRuby Abs,EvaRuby Em,ExoBrite 410/450 Abs,ExoBrite 410/450 Em,ExoBrite 490/515 Abs,ExoBrite 490/515 Em,ExoBrite 560/585 Abs,ExoBrite 560/585 Em,ExoBrite 640/660 Abs,ExoBrite 640/660 Em,ExoBrite 650/665 Abs,ExoBrite 650/665 Em,ExoBrite 655/670 Abs,ExoBrite 655/670 Em,Fluo-3 Abs,Fluo-3 Em,Fluo-4 Abs,Fluo-4 Em,Fluorescein (FITC) Abs,Fluorescein (FITC) Em,GelGreen Abs,GelGreen Em,GelRed Abs,GelRed Em,Hoechst Abs,Hoechst Em,LipidSpot 488 Abs,LipidSpot 488 Em,LipidSpot 610 Abs,LipidSpot 610 Em,Live-or-Dye 330/410 Abs,Live-or-Dye 330/410 Em,Live-or-Dye 350/448 Abs,Live-or-Dye 350/448 Em,Live-or-Dye 375/600 Abs,Live-or-Dye 375/600 Em,Live-or-Dye 405/452 Abs,Live-or-Dye 405/452 Em,Live-or-Dye 405/545 Abs,Live-or-Dye 405/545 Em,Live-or-Dye 488/515 Abs,Live-or-Dye 488/515 Em,Live-or-Dye 510/550 Abs,Live-or-Dye 510/550 Em,Live-or-Dye 568/583 Abs,Live-or-Dye 568/583 Em,Live-or-Dye 594/614 Abs,Live-or-Dye 594/614 Em,Live-or-Dye 615/740 Abs,Live-or-Dye 615/740 Em,Live-or-Dye 640/662 Abs,Live-or-Dye 640/662 Em,Live-or-Dye 665/685 Abs,Live-or-Dye 665/685 Em,Live-or-Dye 750/777 Abs,Live-or-Dye 750/777 Em,Live-or-Dye 787/808 Abs,Live-or-Dye 787/808 Em,Live-or-Dye NucFix Red Abs,Live-or-Dye NucFix Red Em,LysoView 405 Abs,LysoView 405 Em,LysoView 488 Abs,LysoView 488 Em,LysoView 540 Abs,LysoView 540 Em,LysoView 550 Abs,LysoView 550 Em,LysoView 594 Abs,LysoView 594 Em,LysoView 633 Abs,LysoView 633 Em,LysoView 640 Abs,LysoView 640 Em,LysoView 680 Abs,LysoView 680 Em,mCherry Abs,mCherry Em,Mag-Fluo-4 Abs,Mag-Fluo-4 Em,MemBrite Fix 405/430 Abs,MemBrite Fix 405/430 Em,MemBrite Fix 488/515 Abs,MemBrite Fix 488/515 Em,MemBrite Fix 543/560 Abs,MemBrite Fix 543/560 Em,MemBrite Fix 568/580 Abs,MemBrite Fix 568/580 Em,MemBrite Fix 594/615 Abs,MemBrite Fix 594/615 Em,MemBrite Fix 640/660 Abs,MemBrite Fix 640/660 Em,MemBrite Fix 660/680 Abs,MemBrite Fix 660/680 Em,MemBrite Fix 680/700 Abs,MemBrite Fix 680/700 Em,MemBrite Fix-ST 650/665 Abs,MemBrite Fix-ST 650/665 Em,MemBrite Fix-ST 667/685 Abs,MemBrite Fix-ST 667/685 Em,MemBrite Fix-ST 681/698 Abs,MemBrite Fix-ST 681/698 Em,MemBrite Fix-ST 755/777 Abs,MemBrite Fix-ST 755/777 Em,MitoView 405 Abs,MitoView 405 Em,MitoView 633 Abs,MitoView 633 Em,MitoView 650 Abs,MitoView 650 Em,MitoView 720 Abs,MitoView 720 Em,MitoView Green Abs,MitoView Green Em,MitoView Fix 640 Abs,MitoView Fix 640 Em,NBD Abs,NBD Em,Neuro-DiO Abs,Neuro-DiO Em,Nile Red Abs,Nile Red Em,NucSpot 470 Abs,NucSpot 470 Em,NucSpot 500/515 Abs,NucSpot 500/515 Em,NucSpot 555/570 Abs,NucSpot 555/570 Em,NucSpot 568/580 Abs,NucSpot 568/580 Em,NucSpot 594/615 Abs,NucSpot 594/615 Em,NucSpot 650/665 Abs,NucSpot 650/665 Em,NucSpot Far-Red Abs,NucSpot Far-Red Em,NucSpot 680/700 Abs,NucSpot 680/700 Em,NucSpot 750/780 Abs,NucSpot 750/780 Em,NucSpot 640 Abs,NucSpot 640 Em,NucSpot Live 488 Abs,NucSpot Live 488 Em,NucSpot Live 650 Abs,NucSpot Live 650 Em,NucView 405 Abs,NucView 405 Em,NucView 488 Abs,NucView 488 Em,NucView 530 Abs,NucView 530 Em,Oxazole Blue (PO-PRO-1) Abs,Oxazole Blue (PO-PRO-1) Em,Oxazole Blue Homodimer (POPO-1) Abs,Oxazole Blue Homodimer (POPO-1) Em,Oxazole Gold (SYBR Gold) Abs,Oxazole Gold (SYBR Gold) Em,Oxazole Red (YO-PRO-3) Abs,Oxazole Red (YO-PRO-3) Em,Oxazole Red Homodimer (YOYO-3) Abs,Oxazole Red Homodimer (YOYO-3) Em,Oxazole Yellow (YO-PRO-1) Abs,Oxazole Yellow (YO-PRO-1) Em,Oxazole Yellow Homodimer (YOYO-1) Abs,Oxazole Yellow Homodimer (YOYO-1) Em,PE (R-PE / R-phycoerythrin) Abs,PE (R-PE / R-phycoerythrin) Em,PerCP Abs,PerCP Em,PMA Abs,PMA Em,PMAxx Abs,PMAxx Em,Propidium Iodide Abs,Propidium Iodide Em,RedDot1 Abs,RedDot1 Em,RedDot2 Abs,RedDot2 Em,Resazurin Abs,Resazurin Em,Resorufin Abs,Resorufin Em,RFP Abs,RFP Em,Rhodamine 123 Abs,Rhodamine 123 Em,RPE-Astral616 Abs,RPE-Astral616 Em,SynaptoGreen Abs,SynaptoGreen Em,SynaptoRed Abs,SynaptoRed Em,Tetramethylrhodamine (TAMRA / TRITC) Abs,Tetramethylrhodamine (TAMRA / TRITC) Em,Texas Red Abs,Texas Red Em,Thiazole Green (SYBR Green I) Abs,Thiazole Green (SYBR Green I) Em,Thiazole Orange Homodimer (TOTO-1) Abs,Thiazole Orange Homodimer (TOTO-1) Em,Thiazole Orange Iodide (TO-PRO-1) Abs,Thiazole Orange Iodide (TO-PRO-1) Em,Thiazole Red (TO-PRO-3) Abs,Thiazole Red (TO-PRO-3) Em,Thiazole Red Homodimer (TOTO-3) Abs,Thiazole Red Homodimer (TOTO-3) Em,TrueBlack Abs,TrueBlack Em,TrueBlack Plus Abs,TrueBlack Plus Em,ViaFluor 405 Microtubule Abs,ViaFluor 405 Microtubule Em,ViaFluor 405 SE Proliferation Abs,ViaFluor 405 SE Proliferation Em,ViaFluor 488 Microtubule Abs,ViaFluor 488 Microtubule Em,ViaFluor 488 SE Proliferation Abs,ViaFluor 488 SE Proliferation Em,ViaFluor 647 Microtubule Abs,ViaFluor 647 Microtubule Em,YFP Abs,YFP Em
318,,,0.1661562,0,,,,,,,0.070598781,,,,,,0.0823,,,,,,,,,,,,,,,,0.1078,0,0.2746,,0.0891776,0,0.3345,,,,,,,,,,,,,,,,,,,,,,0.189513423,,,,,,,,,,0.4656,,0.2282,,0.0381,,0.2194,,0.0559833,0,,,0.006,,,,,,,,0.133147632,,0.192237087,0,,,,,,,,,,,0.10564295,,,,,,,,0.07612782,,,,0.105686,,,,,,,,,,,,,,,,,,0.13059777,,,,,,,,,,,,,,,,0.101187548,,,,,,,,,,,,,,,,0.0643,0,0.1451,,,,,,,,,,0.04,0,0.046,0,0.5301,,,,,,,,,,,,0.0412,0,0.5895,,,,,,,,,,,,0.097136291,,,,,,,,,,,,0.0367,0,0.0699,0,,,,,0.5895,,0.588229735,,,,,,0.886161,0.011169,0.4656,,,,0.0381,,0.2282,,,,0.133565369,,,,,,,,,,,,,,,,0.5895,,0.6267,,0.042739922,,,,0.045942364,,0.13339,,,,0.116533519,,0.050014525,,,,0.06994005,0,0.2194,,,,,,,,,,,,,,,,,,,,,,,,0.0087,,,,0.22,,,,,,0.035715118,,,,,,,,0.3243,,,,,,,,,,,,0.0725,,,,,,0.131180513,,,,,,,,0.0727,,,,0.115365,,0.1475217,0,0.131534,0,0,0,0.1321043,0,,,0,0,0.0444,0,0.2372,0,,,,,,,,,,,,,,,,,0.05139213,0,0.0891,,,,,,,,,,0.1078,0,,,,,,,,,0.492118027,,,,0.026,,0.026,,,,,,,,,
319,,,0.1588549,0,,,,,,,0.068447472,,,,,,0.0842,,,,,,,,,,,,,,,,0.0953,0,0.2867,,0.08930373,0,0.3488,,,,,,,,,,,,,,,,,,,,,,0.179194631,,,,,,,,,,0.4841,,0.2235,,0.0374,,0.2089,,0.05681355,0,,,0.007,,,,,,,,0.127019499,,0.182708679,0,,,,,,,,,,,0.105498629,,,,,,,,0.078947368,,,,0.106068,,,,,,,,,,,,,,,,,,0.13007599,,,,,,,,,,,,,,,,0.102466513,,,,,,,,,,,,,,,,0.0625,0,0.1439,,,,,,,,,,0.0397,0,0.0455,0,0.5498,,,,,,,,,,,,0.0399,0,0.5812,,,,,,,,,,,,0.095103412,,,,,,,,,,,,0.0375,0,0.0722,0,,,,,0.5812,,0.595115878,,,,,,0.904086,0.011169,0.4841,,,,0.0374,,0.2235,,,,0.133565369,,,,,,,,,,,,,,,,0.5812,,0.6259,,0.043453443,,,,0.044996213,,0.13678,,,,0.11410535,,0.049801689,,,,0.07222381,0,0.2089,,,,,,,,,,,,,,,,,,,,,,,,0.0094,,,,0.22,,,,,,0.037282787,,,,,,,,0.3694,,,,,,,,,,,,0.0709,,,,,,0.13507488,,,,,,,,0.0693,,,,0.1117917,,0.143119,0,0.127882,0,0,0,0.1301255,0,,,0,0,0.0406,0,0.2329,0,,,,,,,,,,,,,,,,,0.05176009,0,0.0852,,,,,,,,,,0.0953,0,,,,,,,,,0.481810833,,,,0.029,,0.029,,,,,,,,,
320,,,0.1518868,0,,,,,,,0.066224453,,,,,,0.0847,,,,,,,,,,,,,,,,0.098,0,0.2901,,0.08968213,0,0.3637,,,,,,,,,,,,,,,,,,,,,,0.170218121,,,,,,,,,,0.5026,,0.2194,,0.0368,,0.1994,,0.0569063,0,,,0.0076,,,,,,,,0.121448468,,0.173830231,0,,,,,,,,,,,0.105354308,,,,,,,,0.084586466,,,,0.106302,,,,,,,,,,,,,,,,,,0.127359997,,,,,,,,,,,,,,,,0.103477381,,,,,,,,,,,,,,,,0.061,0,0.1429,,,,,,,,,,0.04,0,0.0454,0,0.572,,,,,,,,,,,,0.0391,0,0.5751,,,,,,,,,,,,0.094749867,,,,,,,,,,,,0.0389,0,0.0734,0,,,,,0.5751,,0.602343482,,,,,,0.918377,0.007034,0.5026,,,,0.0368,,0.2194,,,,0.133347836,,,,,,,,,,,,,,,,0.5751,,0.6219,,0.042240457,,,,0.044620591,,0.14034,,,,0.11049621,,0.049379676,,,,0.07336568,0,0.1994,,,,,,,,,,,,,,,,,,,,,,,,0.0095,,,,0.22,,,,,,0.037237223,,,,,,,,0.3784,,,,,,,,,,,,0.0695,,,,,,0.141251946,,,,,,,,0.0662,,,,0.1097499,,0.137511,0,0.124908,0,0,0,0.128234,0,,,0,0,0.0377,0,0.2278,0,,,,,,,,,,,,,,,,,0.05212805,0,0.0827,,,,,,,,,,0.098,0,,,,,,,,,0.477566694,,,,0.031,,0.031,,,,,,,,,
321,,,0.1439594,0,,,,,,,0.064288275,,,,,,0.0863,,,,,,,,,,,,,,,,0.0974,0,0.2863,,0.09006055,0,0.379,,,,,,,,,,,,,,,,,,,,,,0.162248322,,,,,,,,,,0.5213,,0.2154,,0.0362,,0.1914,,0.05820965,0,,,0.0083,,,,,,,,0.11086351,,0.168162285,0.00017635,,,,,,,,,,,0.10516188,,,,,,,,0.079887218,,,,0.106425,,,,,,,,,,,,,,,,,,0.125627903,,,,,,,,,,,,,,,,0.104274334,,,,,,,,,,,,,,,,0.0595,0,0.1421,,,,,,,,,,0.0388,0,0.045,0,0.5945,,,,,,,,,,,,0.0378,0,0.5702,,,,,,,,,,,,0.092982146,,,,,,,,,,,,0.0402,0,0.0739,0,,,,,0.5702,,0.611284292,,,,,,0.933665,0.01107,0.5213,,,,0.0362,,0.2154,,,,0.130084838,,,,,,,,,,,,,,,,0.5702,,0.6105,,0.042454513,,,,0.045260416,,0.14321,,,,0.107413701,,0.049195645,,,,0.07393663,0,0.1914,,,,,,,,,,,,,,,,,,,,,,,,0.011,,,,0.22,,,,,,0.038295884,,,,,,,,0.3243,,,,,,,,,,,,0.0681,,,,,,0.146451355,,,,,,,,0.0633,,,,0.1082185,,0.1346386,0,0.12214,0,0,0,0.1258298,0,,,0,0,0.0349,0,0.2214,0,,,,,,,,,,,,,,,,,0.05310928,0,0.0805,,,,,,,,,,0.0974,0,,,,,,,,,0.461095392,,,,0.033,,0.033,,,,,,,,,
322,,,0.1350327,0,,,,,,,0.062316242,,,,,,0.0876,,,,,,,,,,,,,,,,0.0903,0,0.2752,,0.09018668,0,0.3955,,,,,,,,,,,,,,,,,,,,,,0.155075503,,,,,,,,,,0.5413,,0.2117,,0.0356,,0.1837,,0.0617347,0,,,0.0086,,,,,,,,0.101949861,,0.159243166,0.00087659,,,,,,,,,,,0.105402415,,,,,,,,0.080827068,,,,0.106256,,,,,,,,,,,,,,,,,,0.123926897,,,,,,,,,,,,,,,,0.104664397,,,,,,,,,,,,,,,,0.0594,0,0.1405,,,,,,,,,,0.0386,0,0.0441,0,0.6164,,,,,,,,,,,,0.0353,0,0.5653,,,,,,,,,,,,0.09245183,,,,,,,,,,,,0.0415,0,0.0739,0,,,,,0.5653,,0.62555165,,,,,,0.946835,0.001451,0.5413,,,,0.0356,,0.2117,,,,0.126169241,,,,,,,,,,,,,,,,0.5653,,0.6002,,0.042739922,,,,0.043388152,,0.14598,,,,0.103934057,,0.0492471,,,,0.07393663,0,0.1837,,,,,,,,,,,,,,,,,,,,,,,,0.0115,,,,0.22,,,,,,0.038520907,,,,,,,,0.3423,,,,,,,,,,,,0.0665,,,,,,0.152823041,,,,,,,,0.0608,,,,0.1056662,,0.1324614,0,0.118991,0,0,0,0.1246809,0,,,0,0,0.0333,0,0.2151,0,,,,,,,,,,,,,,,,,0.05470379,0,0.0778,,,,,,,,,,0.0903,0,,,,,,,,,0.450485044,,,,0.036,,0.036,,,,,,,,,
323,,,0.1271586,0,,,,,,,0.060451775,,,,,,0.09,,,,,,,,,,,,,,,,0.0896,0,0.2614,,0.08980827,0,0.4123,,,,,,,,,,,,,,,,,,,,,,0.148825503,,,,,,,,,,0.5616,,0.2084,,0.035,,0.1769,,0.06377087,0,,,0.009,,,,,,,,0.09637883,,0.149152449,0.0013892,,,,,,,,,,,0.105402415,,,,,,,,0.081766917,,,,0.105774,,,,,,,,,,,,,,,,,,0.123640383,,,,,,,,,,,,,,,,0.104451375,,,,,,,,,,,,,,,,0.0572,0,0.1392,,,,,,,,,,0.0373,0,0.0437,0,0.6371,,,,,,,,,,,,0.0346,0,0.5617,,,,,,,,,,,,0.091921513,,,,,,,,,,,,0.0432,0,0.0731,0,,,,,0.5617,,0.635674188,,,,,,0.961049,0.006474,0.5616,,,,0.035,,0.2084,,,,0.120078312,,,,,,,,,,,,,,,,0.5617,,0.5913,,0.042597217,,,,0.044542546,,0.14836,,,,0.099974356,,0.04929471,,,,0.07308022,0,0.1769,,,,,,,,,,,,,,,,,,,,,,,,0.0127,,,,0.21,,,,,,0.037730203,,,,,,,,0.3063,,,,,,,,,,,,0.065,,,,,,0.157733257,,,,,,,,0.0584,,,,0.1005615,,0.1273876,0,0.116592,0,0,0,0.1228489,0,,,0,0,0.0332,0,0.2084,0,,,,,,,,,,,,,,,,,0.05838342,0,0.0772,,,,,,,,,,0.0896,0,,,,,,,,,0.441390461,,,,0.038,,0.038,,,,,,,,,
324,,,0.119363,0,,,,,,,0.058623162,,,,,,0.0907,,,,,,,,,,,,,,,,0.087,0,0.2467,,0.08930373,0,0.4301,,,,,,,,,,,,,,,,,,,,,,0.143498322,,,,,,,,,,0.582,,0.206,,0.0344,,0.1706,,0.06405381,0,,,0.0091,,,,,,,,0.088022284,,0.141156481,0.00170419,,,,,,,,,,,0.105739164,,,,,,,,0.083646617,,,,0.105692,,,,,,,,,,,,,,,,,,0.121815925,,,,,,,,,,,,,,,,0.103837252,,,,,,,,,,,,,,,,0.0578,0,0.1376,,,,,,,,,,0.038,0,0.0431,0,0.6586,,,,,,,,,,,,0.0348,0,0.5581,,,,,,,,,,,,0.091921513,,,,,,,,,,,,0.0447,0,0.0725,0,,,,,0.5581,,0.647439902,,,,,,0.970121,0.006457,0.582,,,,0.0344,,0.206,,,,0.11311725,,,,,,,,,,,,,,,,0.5581,,0.582,,0.043096682,,,,0.041319356,,0.15035,,,,0.095892107,,0.049516732,,,,0.07250928,0,0.1706,,,,,,,,,,,,,,,,,,,,,,,,0.0135,,,,0.2,,,,,,0.036920486,,,,,,,,0.3063,,,,,,,,,,,,0.0635,,,,,,0.161685207,,,,,,,,0.0563,,,,0.09647779,,0.1242494,0,0.114518,0,0,0,0.1222128,0,,,0,0,0.0324,0,0.2023,0,,,,,,,,,,,,,,,,,0.06157243,0,0.0771,,,,,,,,,,0.087,0,,,,,,,,,0.432194826,,,,0.04,,0.04,,,,,,,,,
325,,,0.1107575,0,,,,,,,0.05686626,,,,,,0.0917,,,,,,,,,,,,,,,,0.0804,0,0.2323,,0.08842079,0,0.4482,,,,,,,,,,,,,,,,,,,,,,0.138800336,,,,,,,,,,0.6034,,0.2038,,0.0338,,0.1654,,0.0665538,0,,,0.0095,,,,,,,,0.083008357,,0.135330975,0.00174101,,,,,,,,,,,0.105739164,,,,,,,,0.082706767,,,,0.104982,,,,,,,,,,,,,,,,,,0.117325029,,,,,,,,,,,,,,,,0.102667248,,,,,,,,,,,,,,,,0.0584,0,0.1365,,,,,,,,,,0.0377,0,0.0431,0,0.6791,,,,,,,,,,,,0.0346,0,0.555,,,,,,,,,,,,0.090772494,,,,,,,,,,,,0.046,0,0.0714,0,,,,,0.555,,0.657592195,,,,,,0.978091,0.011362,0.6034,,,,0.0338,,0.2038,,,,0.10485099,,,,,,,,,,,,,,,,0.555,,0.5736,,0.043810203,,,,0.043278067,,0.152,,,,0.091730838,,0.049711224,,,,0.0713674,0,0.1654,,,,,,,,,,,,,,,,,,,,,,,,0.0135,,,,0.2,,,,,,0.03774008,,,,,,,,0.3423,,,,,,,,,,,,0.062,,,,,,0.16714453,,,,,,,,0.0543,,,,0.09392548,,0.121028,0,0.11195,0,0,0,0.1202106,0,,,0,0,0.0321,0,0.1974,0,,,,,,,,,,,,,,,,,0.06537471,0,0.076,,,,,,,,,,0.0804,0,,,,,,,,,0.422392886,,,,0.042,,0.042,,,,,,,,,
326,,,0.1040944,0,,,,,,,0.055109358,,,,,,0.0942,,,,,,,,,,,,,,,,0.0757,0,0.2191,,0.08627649,0,0.4668,,,,,,,,,,,,,,,,,,,,,,0.135025168,,,,,,,,,,0.6238,,0.2028,,0.0335,,0.1614,,0.07012523,0,,,0.01,,,,,,,,0.077158774,,0.128153819,0.00138643,,,,,,,,,,,0.106172127,,,,,,,,0.078947368,,,,0.104566,,,,,,,,,,,,,,,,,,0.11413712,,,,,,,,,,,,,,,,0.100611037,,,,,,,,,,,,,,,,0.057,0,0.1336,,,,,,,,,,0.0375,0,0.0425,0,0.7,,,,,,,,,,,,0.0317,0,0.5515,,,,,,,,,,,,0.089711861,,,,,,,,,,,,0.0467,0,0.0688,0,,,,,0.5515,,0.671763485,,,,,,0.9875,0.015203,0.6238,,,,0.0335,,0.2028,,,,0.096149663,,,,,,,,,,,,,,,,0.5515,,0.5686,,0.044452372,,,,0.043277458,,0.15345,,,,0.087252593,,0.050046732,,,,0.06879817,0,0.1614,,,,,,,,,,,,,,,,,,,,,,,,0.0145,,,,0.19,,,,,,0.037885006,,,,,,,,0.2973,,,,,,,,,,,,0.0606,,,,,,0.172483964,,,,,,,,0.0524,,,,0.08933129,,0.1170522,0,0.109311,0,0,0,0.1191489,0,,,0,0,0.0327,0,0.1934,0,,,,,,,,,,,,,,,,,0.07187539,0,0.0764,,,,,,,,,,0.0757,0,,,,,,,,,0.413904608,,,,0.045,,0.045,,,,,,,,,
327,,,0.09668794,0,,,,,,,0.053495877,,,,,,0.0951,,,,,,,,,,,,,,,,0.08,0,0.2076,,0.08438446,0,0.4862,,,,,,,,,,,,,,,,,,,,,,0.132298658,,,,,,,,,,0.6452,,0.2023,,0.0333,,0.1579,,0.06998609,0,,,0.0119,,,,,,,,0.072980501,,0.119822646,0.00098192,,,,,,,,,,,0.106220234,,,,,,,,0.084586466,,,,0.103663,,,,,,,,,,,,,,,,,,0.108766347,,,,,,,,,,,,,,,,0.098593493,,,,,,,,,,,,,,,,0.0574,0,0.1311,,,,,,,,,,0.0372,0,0.0419,0,0.7206,,,,,,,,,,,,0.0324,0,0.5484,,,,,,,,,,,,0.089711861,,,,,,,,,,,,0.0473,0,0.0677,0,,,,,0.5484,,0.686092805,,,,,,0.991622,0.005909,0.6452,,,,0.0333,,0.2023,,,,0.088100935,,,,,,,,,,,,,,,,0.5484,,0.5668,,0.044523725,,,,0.042081026,,0.15503,,,,0.083232474,,0.050458545,,,,0.0676563,0,0.1579,,,,,,,,,,,,,,,,,,,,,,,,0.0142,,,,0.18,,,,,,0.037980223,,,,,,,,0.3514,,,,,,,,,,,,0.0593,,,,,,0.176400083,,,,,,,,0.0505,,,,0.0877999,,0.111871,0,0.107421,0,0,0,0.1175532,0,,,0,0,0.0335,0,0.192,0,,,,,,,,,,,,,,,,,0.07690421,0,0.0765,,,,,,,,,,0.08,0,,,,,,,,,0.405618432,,,,0.048,,0.048,,,,,,,,,
328,,,0.09049122,0,,,,,,,0.052025816,,,,,,0.097,,,,,,,,,,,,,,,,0.0766,0,0.1968,,0.08186176,0,0.5059,,,,,,,,,,,,,,,,,,,,,,0.130411074,,,,,,,,,,0.6668,,0.2025,,0.0329,,0.155,,0.07550557,0,,,0.0132,,,,,,,,0.069359331,,0.114920578,0.00048276,,,,,,,,,,,0.105979699,,,,,,,,0.083646617,,,,0.103134,,,,,,,,,,,,,,,,,,0.10415763,,,,,,,,,,,,,,,,0.095986781,,,,,,,,,,,,,,,,0.0565,0,0.1282,,,,,,,,,,0.037,0,0.042,0,0.7403,,,,,,,,,,,,0.0321,0,0.5449,,,,,,,,,,,,0.090684108,,,,,,,,,,,,0.0475,0,0.0668,0,,,,,0.5449,,0.70232238,,,,,,0.996775,0.01455,0.6668,,,,0.0329,,0.2025,,,,0.079182075,,,,,,,,,,,,,,,,0.5449,,0.5606,,0.045308598,,,,0.041842359,,0.1564,,,,0.079232104,,0.051025186,,,,0.06679988,0,0.155,,,,,,,,,,,,,,,,,,,,,,,,0.0145,,,,0.17,,,,,,0.037639716,,,,,,,,0.3243,,,,,,,,,,,,0.058,,,,,,0.18142641,,,,,,,,0.0489,,,,0.08728944,,0.107871,0,0.105744,0,0,0,0.1155298,0,,,0,0,0.0338,0,0.1907,0,,,,,,,,,,,,,,,,,0.08205568,0,0.0763,,,,,,,,,,0.0766,0,,,,,,,,,0.397130154,,,,0.05,,0.05,,,,,,,,,
